area_name,area_code,date,new_cases,total_cases
Waltham Forest,E09000031,02/01/2021,458,15717
Waltham Forest,E09000031,03/01/2021,513,16230
Waltham Forest,E09000031,04/01/2021,628,16858
Waltham Forest,E09000031,05/01/2021,440,17298
Waltham Forest,E09000031,06/01/2021,485,17783
Waltham Forest,E09000031,07/01/2021,412,18195
Waltham Forest,E09000031,08/01/2021,373,18568
Waltham Forest,E09000031,09/01/2021,251,18819
Waltham Forest,E09000031,10/01/2021,238,19057
Waltham Forest,E09000031,11/01/2021,437,19494
Waltham Forest,E09000031,12/01/2021,320,19814
Waltham Forest,E09000031,13/01/2021,320,20134
Waltham Forest,E09000031,14/01/2021,282,20416
Waltham Forest,E09000031,15/01/2021,285,20701
Waltham Forest,E09000031,16/01/2021,231,20932
Waltham Forest,E09000031,17/01/2021,149,21081
Waltham Forest,E09000031,18/01/2021,301,21382
Waltham Forest,E09000031,19/01/2021,210,21592
Waltham Forest,E09000031,20/01/2021,210,21802
Waltham Forest,E09000031,21/01/2021,216,22018
Waltham Forest,E09000031,22/01/2021,195,22213
Waltham Forest,E09000031,23/01/2021,154,22367
Waltham Forest,E09000031,24/01/2021,97,22464
Waltham Forest,E09000031,25/01/2021,147,22611
Waltham Forest,E09000031,26/01/2021,129,22740
Waltham Forest,E09000031,27/01/2021,138,22878
Waltham Forest,E09000031,28/01/2021,93,22971
Waltham Forest,E09000031,29/01/2021,89,23060
Waltham Forest,E09000031,30/01/2021,98,23158
Waltham Forest,E09000031,31/01/2021,54,23212
Waltham Forest,E09000031,01/02/2021,96,23308
Waltham Forest,E09000031,02/02/2021,79,23387
Waltham Forest,E09000031,03/02/2021,72,23459
Waltham Forest,E09000031,04/02/2021,68,23527
Waltham Forest,E09000031,05/02/2021,60,23587
Waltham Forest,E09000031,06/02/2021,44,23631
Waltham Forest,E09000031,07/02/2021,11,23642
Wandsworth,E09000032,31/01/2020,0,0
Wandsworth,E09000032,01/02/2020,0,0
Wandsworth,E09000032,02/02/2020,0,0
Wandsworth,E09000032,03/02/2020,0,0
Wandsworth,E09000032,04/02/2020,0,0
Wandsworth,E09000032,05/02/2020,0,0
Wandsworth,E09000032,06/02/2020,0,0
Wandsworth,E09000032,07/02/2020,0,0
Wandsworth,E09000032,08/02/2020,0,0
Wandsworth,E09000032,09/02/2020,0,0
Wandsworth,E09000032,10/02/2020,0,0
Wandsworth,E09000032,11/02/2020,0,0
Wandsworth,E09000032,12/02/2020,0,0
Wandsworth,E09000032,13/02/2020,0,0
Wandsworth,E09000032,14/02/2020,0,0
Wandsworth,E09000032,15/02/2020,0,0
Wandsworth,E09000032,16/02/2020,0,0
Wandsworth,E09000032,17/02/2020,0,0
Wandsworth,E09000032,18/02/2020,0,0
Wandsworth,E09000032,19/02/2020,0,0
Wandsworth,E09000032,20/02/2020,0,0
Wandsworth,E09000032,21/02/2020,0,0
Wandsworth,E09000032,22/02/2020,0,0
Wandsworth,E09000032,23/02/2020,0,0
Wandsworth,E09000032,24/02/2020,0,0
Wandsworth,E09000032,25/02/2020,0,0
Wandsworth,E09000032,26/02/2020,0,0
Wandsworth,E09000032,27/02/2020,0,0
Wandsworth,E09000032,28/02/2020,0,0
Wandsworth,E09000032,29/02/2020,0,0
Wandsworth,E09000032,01/03/2020,1,1
Wandsworth,E09000032,02/03/2020,1,2
Wandsworth,E09000032,03/03/2020,1,3
Wandsworth,E09000032,04/03/2020,0,3
Wandsworth,E09000032,05/03/2020,0,3
Wandsworth,E09000032,06/03/2020,1,4
Wandsworth,E09000032,07/03/2020,0,4
Wandsworth,E09000032,08/03/2020,2,6
Wandsworth,E09000032,09/03/2020,2,8
Wandsworth,E09000032,10/03/2020,9,17
Wandsworth,E09000032,11/03/2020,10,27
Wandsworth,E09000032,12/03/2020,12,39
Wandsworth,E09000032,13/03/2020,4,43
Wandsworth,E09000032,14/03/2020,12,55
Wandsworth,E09000032,15/03/2020,12,67
Wandsworth,E09000032,16/03/2020,13,80
Wandsworth,E09000032,17/03/2020,20,100
Wandsworth,E09000032,18/03/2020,15,115
Wandsworth,E09000032,19/03/2020,17,132
Wandsworth,E09000032,20/03/2020,23,155
Wandsworth,E09000032,21/03/2020,16,171
Wandsworth,E09000032,22/03/2020,16,187
Wandsworth,E09000032,23/03/2020,27,214
Wandsworth,E09000032,24/03/2020,28,242
Wandsworth,E09000032,25/03/2020,44,286
Wandsworth,E09000032,26/03/2020,32,318
Wandsworth,E09000032,27/03/2020,30,348
Wandsworth,E09000032,28/03/2020,20,368
Wandsworth,E09000032,29/03/2020,23,391
Wandsworth,E09000032,30/03/2020,29,420
Wandsworth,E09000032,31/03/2020,41,461
Wandsworth,E09000032,01/04/2020,39,500
Wandsworth,E09000032,02/04/2020,38,538
Wandsworth,E09000032,03/04/2020,29,567
Wandsworth,E09000032,04/04/2020,28,595
Wandsworth,E09000032,05/04/2020,18,613
Wandsworth,E09000032,06/04/2020,35,648
Wandsworth,E09000032,07/04/2020,25,673
Wandsworth,E09000032,08/04/2020,26,699
Wandsworth,E09000032,09/04/2020,24,723
Wandsworth,E09000032,10/04/2020,29,752
Wandsworth,E09000032,11/04/2020,14,766
Wandsworth,E09000032,12/04/2020,11,777
Wandsworth,E09000032,13/04/2020,17,794
Wandsworth,E09000032,14/04/2020,23,817
Wandsworth,E09000032,15/04/2020,20,837
Wandsworth,E09000032,16/04/2020,20,857
Wandsworth,E09000032,17/04/2020,21,878
Wandsworth,E09000032,18/04/2020,13,891
Wandsworth,E09000032,19/04/2020,4,895
Wandsworth,E09000032,20/04/2020,10,905
Wandsworth,E09000032,21/04/2020,9,914
Wandsworth,E09000032,22/04/2020,6,920
Wandsworth,E09000032,23/04/2020,11,931
Wandsworth,E09000032,24/04/2020,12,943
Wandsworth,E09000032,25/04/2020,7,950
Wandsworth,E09000032,26/04/2020,7,957
Wandsworth,E09000032,27/04/2020,7,964
Wandsworth,E09000032,28/04/2020,8,972
Wandsworth,E09000032,29/04/2020,12,984
Wandsworth,E09000032,30/04/2020,12,996
Wandsworth,E09000032,01/05/2020,12,1008
Wandsworth,E09000032,02/05/2020,3,1011
Wandsworth,E09000032,03/05/2020,4,1015
Wandsworth,E09000032,04/05/2020,4,1019
Wandsworth,E09000032,05/05/2020,5,1024
Wandsworth,E09000032,06/05/2020,5,1029
Wandsworth,E09000032,07/05/2020,9,1038
Wandsworth,E09000032,08/05/2020,2,1040
Wandsworth,E09000032,09/05/2020,4,1044
Wandsworth,E09000032,10/05/2020,6,1050
Wandsworth,E09000032,11/05/2020,1,1051
Wandsworth,E09000032,12/05/2020,10,1061
Wandsworth,E09000032,13/05/2020,8,1069
Wandsworth,E09000032,14/05/2020,3,1072
Wandsworth,E09000032,15/05/2020,6,1078
Wandsworth,E09000032,16/05/2020,1,1079
Wandsworth,E09000032,17/05/2020,2,1081
Wandsworth,E09000032,18/05/2020,3,1084
Wandsworth,E09000032,19/05/2020,3,1087
Wandsworth,E09000032,20/05/2020,4,1091
Wandsworth,E09000032,21/05/2020,3,1094
Wandsworth,E09000032,22/05/2020,1,1095
Wandsworth,E09000032,23/05/2020,4,1099
Wandsworth,E09000032,24/05/2020,3,1102
Wandsworth,E09000032,25/05/2020,0,1102
Wandsworth,E09000032,26/05/2020,0,1102
Wandsworth,E09000032,27/05/2020,2,1104
Wandsworth,E09000032,28/05/2020,2,1106
Wandsworth,E09000032,29/05/2020,1,1107
Wandsworth,E09000032,30/05/2020,1,1108
Wandsworth,E09000032,31/05/2020,1,1109
Wandsworth,E09000032,01/06/2020,3,1112
Wandsworth,E09000032,02/06/2020,0,1112
Wandsworth,E09000032,03/06/2020,2,1114
Wandsworth,E09000032,04/06/2020,1,1115
Wandsworth,E09000032,05/06/2020,0,1115
Wandsworth,E09000032,06/06/2020,0,1115
Wandsworth,E09000032,07/06/2020,0,1115
Wandsworth,E09000032,08/06/2020,0,1115
Wandsworth,E09000032,09/06/2020,1,1116
Wandsworth,E09000032,10/06/2020,1,1117
Wandsworth,E09000032,11/06/2020,1,1118
Wandsworth,E09000032,12/06/2020,0,1118
Wandsworth,E09000032,13/06/2020,0,1118
Wandsworth,E09000032,14/06/2020,1,1119
Wandsworth,E09000032,15/06/2020,2,1121
Wandsworth,E09000032,16/06/2020,0,1121
Wandsworth,E09000032,17/06/2020,4,1125
Wandsworth,E09000032,18/06/2020,1,1126
Wandsworth,E09000032,19/06/2020,0,1126
Wandsworth,E09000032,20/06/2020,2,1128
Wandsworth,E09000032,21/06/2020,0,1128
Wandsworth,E09000032,22/06/2020,3,1131
Wandsworth,E09000032,23/06/2020,3,1134
Wandsworth,E09000032,24/06/2020,0,1134
Wandsworth,E09000032,25/06/2020,2,1136
Wandsworth,E09000032,26/06/2020,4,1140
Wandsworth,E09000032,27/06/2020,0,1140
Wandsworth,E09000032,28/06/2020,0,1140
Wandsworth,E09000032,29/06/2020,0,1140
Wandsworth,E09000032,30/06/2020,1,1141
Wandsworth,E09000032,01/07/2020,0,1141
Wandsworth,E09000032,02/07/2020,2,1143
Wandsworth,E09000032,03/07/2020,4,1147
Wandsworth,E09000032,04/07/2020,2,1149
Wandsworth,E09000032,05/07/2020,2,1151
Wandsworth,E09000032,06/07/2020,3,1154
Wandsworth,E09000032,07/07/2020,2,1156
Wandsworth,E09000032,08/07/2020,1,1157
Wandsworth,E09000032,09/07/2020,1,1158
Wandsworth,E09000032,10/07/2020,4,1162
Wandsworth,E09000032,11/07/2020,1,1163
Wandsworth,E09000032,12/07/2020,1,1164
Wandsworth,E09000032,13/07/2020,5,1169
Wandsworth,E09000032,14/07/2020,1,1170
Wandsworth,E09000032,15/07/2020,3,1173
Wandsworth,E09000032,16/07/2020,5,1178
Wandsworth,E09000032,17/07/2020,3,1181
Wandsworth,E09000032,18/07/2020,2,1183
Wandsworth,E09000032,19/07/2020,1,1184
Wandsworth,E09000032,20/07/2020,3,1187
Wandsworth,E09000032,21/07/2020,2,1189
Wandsworth,E09000032,22/07/2020,1,1190
Wandsworth,E09000032,23/07/2020,2,1192
Wandsworth,E09000032,24/07/2020,6,1198
Wandsworth,E09000032,25/07/2020,1,1199
Wandsworth,E09000032,26/07/2020,1,1200
Wandsworth,E09000032,27/07/2020,5,1205
Wandsworth,E09000032,28/07/2020,4,1209
Wandsworth,E09000032,29/07/2020,2,1211
Wandsworth,E09000032,30/07/2020,7,1218
Wandsworth,E09000032,31/07/2020,5,1223
Wandsworth,E09000032,01/08/2020,2,1225
Wandsworth,E09000032,02/08/2020,4,1229
Wandsworth,E09000032,03/08/2020,9,1238
Wandsworth,E09000032,04/08/2020,5,1243
Wandsworth,E09000032,05/08/2020,9,1252
Wandsworth,E09000032,06/08/2020,3,1255
Wandsworth,E09000032,07/08/2020,1,1256
Wandsworth,E09000032,08/08/2020,1,1257
Wandsworth,E09000032,09/08/2020,3,1260
Wandsworth,E09000032,10/08/2020,7,1267
Wandsworth,E09000032,11/08/2020,4,1271
Wandsworth,E09000032,12/08/2020,8,1279
Wandsworth,E09000032,13/08/2020,4,1283
Wandsworth,E09000032,14/08/2020,4,1287
Wandsworth,E09000032,15/08/2020,9,1296
Wandsworth,E09000032,16/08/2020,1,1297
Wandsworth,E09000032,17/08/2020,6,1303
Wandsworth,E09000032,18/08/2020,12,1315
Wandsworth,E09000032,19/08/2020,8,1323
Wandsworth,E09000032,20/08/2020,13,1336
Wandsworth,E09000032,21/08/2020,15,1351
Wandsworth,E09000032,22/08/2020,6,1357
Wandsworth,E09000032,23/08/2020,5,1362
Wandsworth,E09000032,24/08/2020,5,1367
Wandsworth,E09000032,25/08/2020,9,1376
Wandsworth,E09000032,26/08/2020,11,1387
Wandsworth,E09000032,27/08/2020,13,1400
Wandsworth,E09000032,28/08/2020,12,1412
Wandsworth,E09000032,29/08/2020,9,1421
Wandsworth,E09000032,30/08/2020,5,1426
Wandsworth,E09000032,31/08/2020,7,1433
Wandsworth,E09000032,01/09/2020,19,1452
Wandsworth,E09000032,02/09/2020,7,1459
Wandsworth,E09000032,03/09/2020,11,1470
Wandsworth,E09000032,04/09/2020,23,1493
Wandsworth,E09000032,05/09/2020,4,1497
Wandsworth,E09000032,06/09/2020,8,1505
Wandsworth,E09000032,07/09/2020,22,1527
Wandsworth,E09000032,08/09/2020,12,1539
Wandsworth,E09000032,09/09/2020,11,1550
Wandsworth,E09000032,10/09/2020,22,1572
Wandsworth,E09000032,11/09/2020,15,1587
Wandsworth,E09000032,12/09/2020,6,1593
Wandsworth,E09000032,13/09/2020,5,1598
Wandsworth,E09000032,14/09/2020,9,1607
Wandsworth,E09000032,15/09/2020,5,1612
Wandsworth,E09000032,16/09/2020,9,1621
Wandsworth,E09000032,17/09/2020,10,1631
Wandsworth,E09000032,18/09/2020,20,1651
Wandsworth,E09000032,19/09/2020,10,1661
Wandsworth,E09000032,20/09/2020,9,1670
Wandsworth,E09000032,21/09/2020,18,1688
Wandsworth,E09000032,22/09/2020,18,1706
Wandsworth,E09000032,23/09/2020,16,1722
Wandsworth,E09000032,24/09/2020,19,1741
Wandsworth,E09000032,25/09/2020,12,1753
Wandsworth,E09000032,26/09/2020,14,1767
Wandsworth,E09000032,27/09/2020,15,1782
Wandsworth,E09000032,28/09/2020,18,1800
Wandsworth,E09000032,29/09/2020,26,1826
Wandsworth,E09000032,30/09/2020,42,1868
Wandsworth,E09000032,01/10/2020,28,1896
Wandsworth,E09000032,02/10/2020,38,1934
Wandsworth,E09000032,03/10/2020,29,1963
Wandsworth,E09000032,04/10/2020,19,1982
Wandsworth,E09000032,05/10/2020,50,2032
Wandsworth,E09000032,06/10/2020,45,2077
Wandsworth,E09000032,07/10/2020,50,2127
Wandsworth,E09000032,08/10/2020,57,2184
Wandsworth,E09000032,09/10/2020,50,2234
Wandsworth,E09000032,10/10/2020,26,2260
Wandsworth,E09000032,11/10/2020,22,2282
Wandsworth,E09000032,12/10/2020,59,2341
Wandsworth,E09000032,13/10/2020,48,2389
Wandsworth,E09000032,14/10/2020,61,2450
Wandsworth,E09000032,15/10/2020,59,2509
Wandsworth,E09000032,16/10/2020,54,2563
Wandsworth,E09000032,17/10/2020,50,2613
Wandsworth,E09000032,18/10/2020,45,2658
Wandsworth,E09000032,19/10/2020,85,2743
Wandsworth,E09000032,20/10/2020,81,2824
Wandsworth,E09000032,21/10/2020,97,2921
Wandsworth,E09000032,22/10/2020,88,3009
Wandsworth,E09000032,23/10/2020,76,3085
Wandsworth,E09000032,24/10/2020,44,3129
Wandsworth,E09000032,25/10/2020,47,3176
Wandsworth,E09000032,26/10/2020,81,3257
Wandsworth,E09000032,27/10/2020,79,3336
Wandsworth,E09000032,28/10/2020,62,3398
Wandsworth,E09000032,29/10/2020,68,3466
Wandsworth,E09000032,30/10/2020,52,3518
Wandsworth,E09000032,31/10/2020,45,3563
Wandsworth,E09000032,01/11/2020,35,3598
Wandsworth,E09000032,02/11/2020,75,3673
Wandsworth,E09000032,03/11/2020,63,3736
Wandsworth,E09000032,04/11/2020,81,3817
Wandsworth,E09000032,05/11/2020,66,3883
Wandsworth,E09000032,06/11/2020,68,3951
Wandsworth,E09000032,07/11/2020,62,4013
Wandsworth,E09000032,08/11/2020,72,4085
Wandsworth,E09000032,09/11/2020,105,4190
Wandsworth,E09000032,10/11/2020,85,4275
Wandsworth,E09000032,11/11/2020,111,4386
Wandsworth,E09000032,12/11/2020,99,4485
Wandsworth,E09000032,13/11/2020,88,4573
Wandsworth,E09000032,14/11/2020,68,4641
Wandsworth,E09000032,15/11/2020,42,4683
Wandsworth,E09000032,16/11/2020,82,4765
Wandsworth,E09000032,17/11/2020,71,4836
Wandsworth,E09000032,18/11/2020,48,4884
Wandsworth,E09000032,19/11/2020,41,4925
Wandsworth,E09000032,20/11/2020,54,4979
Wandsworth,E09000032,21/11/2020,28,5007
Wandsworth,E09000032,22/11/2020,33,5040
Wandsworth,E09000032,23/11/2020,71,5111
Wandsworth,E09000032,24/11/2020,41,5152
Wandsworth,E09000032,25/11/2020,49,5201
Wandsworth,E09000032,26/11/2020,58,5259
Wandsworth,E09000032,27/11/2020,53,5312
Wandsworth,E09000032,28/11/2020,32,5344
Wandsworth,E09000032,29/11/2020,43,5387
Wandsworth,E09000032,30/11/2020,70,5457
Wandsworth,E09000032,01/12/2020,73,5530
Wandsworth,E09000032,02/12/2020,70,5600
Wandsworth,E09000032,03/12/2020,54,5654
Wandsworth,E09000032,04/12/2020,77,5731
Wandsworth,E09000032,05/12/2020,43,5774
Wandsworth,E09000032,06/12/2020,46,5820
Wandsworth,E09000032,07/12/2020,110,5930
Wandsworth,E09000032,08/12/2020,114,6044
Wandsworth,E09000032,09/12/2020,133,6177
Wandsworth,E09000032,10/12/2020,150,6327
Wandsworth,E09000032,11/12/2020,147,6474
Wandsworth,E09000032,12/12/2020,141,6615
Wandsworth,E09000032,13/12/2020,154,6769
Wandsworth,E09000032,14/12/2020,258,7027
Wandsworth,E09000032,15/12/2020,315,7342
Wandsworth,E09000032,16/12/2020,323,7665
Wandsworth,E09000032,17/12/2020,401,8066
Wandsworth,E09000032,18/12/2020,451,8517
Wandsworth,E09000032,19/12/2020,243,8760
Wandsworth,E09000032,20/12/2020,298,9058
Wandsworth,E09000032,21/12/2020,456,9514
Wandsworth,E09000032,22/12/2020,457,9971
Wandsworth,E09000032,23/12/2020,420,10391
Wandsworth,E09000032,24/12/2020,312,10703
Wandsworth,E09000032,25/12/2020,90,10793
Wandsworth,E09000032,26/12/2020,338,11131
Wandsworth,E09000032,27/12/2020,336,11467
Wandsworth,E09000032,28/12/2020,359,11826
Wandsworth,E09000032,29/12/2020,542,12368
Wandsworth,E09000032,30/12/2020,515,12883
Wandsworth,E09000032,31/12/2020,335,13218
Wandsworth,E09000032,01/01/2021,145,13363
Wandsworth,E09000032,02/01/2021,387,13750
Wandsworth,E09000032,03/01/2021,350,14100
Wandsworth,E09000032,04/01/2021,525,14625
Wandsworth,E09000032,05/01/2021,420,15045
Wandsworth,E09000032,06/01/2021,352,15397
Wandsworth,E09000032,07/01/2021,348,15745
Wandsworth,E09000032,08/01/2021,308,16053
Wandsworth,E09000032,09/01/2021,257,16310
Wandsworth,E09000032,10/01/2021,211,16521
Wandsworth,E09000032,11/01/2021,319,16840
Wandsworth,E09000032,12/01/2021,282,17122
Wandsworth,E09000032,13/01/2021,261,17383
Wandsworth,E09000032,14/01/2021,310,17693
Wandsworth,E09000032,15/01/2021,223,17916
Wandsworth,E09000032,16/01/2021,174,18090
Wandsworth,E09000032,17/01/2021,146,18236
Wandsworth,E09000032,18/01/2021,226,18462
Wandsworth,E09000032,19/01/2021,203,18665
Wandsworth,E09000032,20/01/2021,181,18846
Wandsworth,E09000032,21/01/2021,155,19001
Wandsworth,E09000032,22/01/2021,147,19148
Wandsworth,E09000032,23/01/2021,99,19247
Wandsworth,E09000032,24/01/2021,79,19326
Wandsworth,E09000032,25/01/2021,172,19498
Wandsworth,E09000032,26/01/2021,122,19620
Wandsworth,E09000032,27/01/2021,127,19747
Wandsworth,E09000032,28/01/2021,97,19844
Wandsworth,E09000032,29/01/2021,104,19948
Wandsworth,E09000032,30/01/2021,78,20026
Wandsworth,E09000032,31/01/2021,78,20104
Wandsworth,E09000032,01/02/2021,113,20217
Wandsworth,E09000032,02/02/2021,100,20317
Wandsworth,E09000032,03/02/2021,86,20403
Wandsworth,E09000032,04/02/2021,75,20478
Wandsworth,E09000032,05/02/2021,55,20533
Wandsworth,E09000032,06/02/2021,38,20571
Wandsworth,E09000032,07/02/2021,3,20574
Westminster,E09000033,31/01/2020,0,0
Westminster,E09000033,01/02/2020,0,0
Westminster,E09000033,02/02/2020,0,0
Westminster,E09000033,03/02/2020,0,0
Westminster,E09000033,04/02/2020,0,0
Westminster,E09000033,05/02/2020,0,0
Westminster,E09000033,06/02/2020,0,0
Westminster,E09000033,07/02/2020,0,0
Westminster,E09000033,08/02/2020,0,0
Westminster,E09000033,09/02/2020,0,0
Westminster,E09000033,10/02/2020,0,0
Westminster,E09000033,11/02/2020,0,0
Westminster,E09000033,12/02/2020,0,0
Westminster,E09000033,13/02/2020,0,0
Westminster,E09000033,14/02/2020,0,0
Westminster,E09000033,15/02/2020,0,0
Westminster,E09000033,16/02/2020,0,0
Westminster,E09000033,17/02/2020,0,0
Westminster,E09000033,18/02/2020,0,0
Westminster,E09000033,19/02/2020,0,0
Westminster,E09000033,20/02/2020,0,0
Westminster,E09000033,21/02/2020,0,0
Westminster,E09000033,22/02/2020,0,0
Westminster,E09000033,23/02/2020,0,0
Westminster,E09000033,24/02/2020,0,0
Westminster,E09000033,25/02/2020,0,0
Westminster,E09000033,26/02/2020,1,1
Westminster,E09000033,27/02/2020,0,1
Westminster,E09000033,28/02/2020,0,1
Westminster,E09000033,29/02/2020,0,1
Westminster,E09000033,01/03/2020,0,1
Westminster,E09000033,02/03/2020,0,1
Westminster,E09000033,03/03/2020,1,2
Westminster,E09000033,04/03/2020,1,3
Westminster,E09000033,05/03/2020,1,4
Westminster,E09000033,06/03/2020,5,9
Westminster,E09000033,07/03/2020,2,11
Westminster,E09000033,08/03/2020,1,12
Westminster,E09000033,09/03/2020,6,18
Westminster,E09000033,10/03/2020,6,24
Westminster,E09000033,11/03/2020,14,38
Westminster,E09000033,12/03/2020,14,52
Westminster,E09000033,13/03/2020,8,60
Westminster,E09000033,14/03/2020,9,69
Westminster,E09000033,15/03/2020,5,74
Westminster,E09000033,16/03/2020,14,88
Westminster,E09000033,17/03/2020,11,99
Westminster,E09000033,18/03/2020,9,108
Westminster,E09000033,19/03/2020,9,117
Westminster,E09000033,20/03/2020,15,132
Westminster,E09000033,21/03/2020,12,144
Westminster,E09000033,22/03/2020,12,156
Westminster,E09000033,23/03/2020,22,178
Westminster,E09000033,24/03/2020,16,194
Westminster,E09000033,25/03/2020,26,220
Westminster,E09000033,26/03/2020,21,241
Westminster,E09000033,27/03/2020,13,254
Westminster,E09000033,28/03/2020,20,274
Westminster,E09000033,29/03/2020,17,291
Westminster,E09000033,30/03/2020,36,327
Westminster,E09000033,31/03/2020,12,339
Westminster,E09000033,01/04/2020,18,357
Westminster,E09000033,02/04/2020,17,374
Westminster,E09000033,03/04/2020,27,401
Westminster,E09000033,04/04/2020,16,417
Westminster,E09000033,05/04/2020,17,434
Westminster,E09000033,06/04/2020,11,445
Westminster,E09000033,07/04/2020,16,461
Westminster,E09000033,08/04/2020,14,475
Westminster,E09000033,09/04/2020,19,494
Westminster,E09000033,10/04/2020,9,503
Westminster,E09000033,11/04/2020,11,514
Westminster,E09000033,12/04/2020,9,523
Westminster,E09000033,13/04/2020,10,533
Westminster,E09000033,14/04/2020,13,546
Westminster,E09000033,15/04/2020,15,561
Westminster,E09000033,16/04/2020,10,571
Westminster,E09000033,17/04/2020,8,579
Westminster,E09000033,18/04/2020,3,582
Westminster,E09000033,19/04/2020,4,586
Westminster,E09000033,20/04/2020,4,590
Westminster,E09000033,21/04/2020,3,593
Westminster,E09000033,22/04/2020,2,595
Westminster,E09000033,23/04/2020,7,602
Westminster,E09000033,24/04/2020,7,609
Westminster,E09000033,25/04/2020,4,613
Westminster,E09000033,26/04/2020,5,618
Westminster,E09000033,27/04/2020,10,628
Westminster,E09000033,28/04/2020,6,634
Westminster,E09000033,29/04/2020,8,642
Westminster,E09000033,30/04/2020,20,662
Westminster,E09000033,01/05/2020,5,667
Westminster,E09000033,02/05/2020,4,671
